1964,15,388.42,211.41,57.53,102.76,1,-1,-1,-1
1965,15,386.85,214.74,57.39,102.53,1,-1,-1,-1
1966,15,385.58,218.53,56.18,100.43,1,-1,-1,-1
1967,15,384.52,221.84,55.68,99.60,1,-1,-1,-1
1968,15,382.87,224.95,55.47,99.28,1,-1,-1,-1
1969,15,381.85,228.65,54.32,97.17,1,-1,-1,-1
1970,15,380.19,232.59,53.90,96.36,1,-1,-1,-1
1971,15,379.03,237.26,52.30,93.40,1,-1,-1,-1
1972,15,376.57,240.88,53.21,94.99,1,-1,-1,-1
1973,15,374.85,242.77,54.61,97.56,1,-1,-1,-1
1974,15,373.15,247.31,54.08,96.57,1,-1,-1,-1
1974,24,496.84,239.09,34.34,61.80,1,-1,-1,-1
1975,15,372.63,252.22,52.42,93.53,1,-1,-1,-1
1975,24,495.36,236.38,38.10,68.55,1,-1,-1,-1
1976,15,369.74,252.57,56.68,101.09,1,-1,-1,-1
1976,24,495.41,234.09,38.28,68.89,1,-1,-1,-1
1977,15,368.53,255.91,55.98,99.94,1,-1,-1,-1
1977,24,494.36,232.67,40.46,72.78,1,-1,-1,-1
1978,15,366.90,259.10,56.18,100.30,1,-1,-1,-1
1978,24,495.20,231.55,40.11,72.13,1,-1,-1,-1
1979,24,496.25,230.57,39.85,71.66,1,-1,-1,-1
1979,25,375.69,137.42,35.88,65.30,1,-1,-1,-1
1980,15,364.62,265.08,55.58,99.32,1,-1,-1,-1
1980,24,497.90,230.94,38.55,69.35,1,-1,-1,-1
1980,25,374.93,138.04,37.13,67.57,1,-1,-1,-1
1981,15,363.10,269.44,54.38,97.11,1,-1,-1,-1
1981,24,494.76,224.46,46.23,83.12,1,-1,-1,-1
1981,25,374.03,138.40,37.46,68.15,1,-1,-1,-1
1982,15,361.93,272.91,53.98,96.35,1,-1,-1,-1
1982,24,497.31,225.22,43.51,78.16,1,-1,-1,-1
1982,25,373.96,139.98,36.38,66.11,1,-1,-1,-1
1983,15,360.21,276.73,53.85,96.07,1,-1,-1,-1
1983,24,501.19,226.43,37.37,67.03,1,-1,-1,-1
1983,25,374.04,143.36,34.42,62.43,1,-1,-1,-1
1984,15,358.76,280.03,54.86,97.97,1,-1,-1,-1
1984,24,503.40,226.37,34.86,62.44,1,-1,-1,-1
1984,25,373.34,142.53,35.20,63.76,1,-1,-1,-1
1985,15,357.05,282.47,56.35,100.65,1,-1,-1,-1
1985,24,504.14,226.40,34.01,60.85,1,-1,-1,-1
1985,25,372.43,142.90,35.49,64.21,1,-1,-1,-1
1986,15,355.15,285.25,56.90,101.66,1,-1,-1,-1
1986,24,504.29,224.41,35.24,63.01,1,-1,-1,-1
1986,25,371.33,141.03,37.81,68.36,1,-1,-1,-1
1987,15,355.96,292.09,53.50,95.48,1,-1,-1,-1
1987,24,504.14,222.39,36.74,65.77,1,-1,-1,-1
1987,25,370.84,142.93,37.56,67.92,1,-1,-1,-1
1988,15,355.01,296.57,52.18,93.05,1,-1,-1,-1
1988,24,505.64,221.67,34.80,62.22,1,-1,-1,-1
1988,25,369.56,143.03,39.67,71.64,1,-1,-1,-1
1989,15,353.36,300.75,51.73,92.18,1,-1,-1,-1
1989,24,505.52,222.16,34.03,60.77,1,-1,-1,-1
